"","chr","start","end","strand","pvalue","qvalue","meth.diff"
"1283065","NC_047565.1",39664921,39664923,"*",2.98180185777999e-16,3.92566619607576e-13,-57.743038593063
"1283644","NC_047565.1",40013099,40013101,"*",1.41238132894261e-14,1.14877558018633e-11,-53.1205673758865
"1283882","NC_047565.1",40084528,40084530,"*",5.19642401738737e-19,1.31264128706826e-15,-50.5446378439079
"1283969","NC_047565.1",40123298,40123300,"*",1.29410245941057e-28,1.36762780699777e-24,55.9439378588315
"1286710","NC_047565.1",41067613,41067615,"*",6.46074612402368e-15,5.84559839556651e-12,-52.0147508544702
"1286754","NC_047565.1",41094441,41094443,"*",1.45163553663513e-17,2.6975400947425e-14,60.7833537331701
"1286779","NC_047565.1",41102516,41102518,"*",2.47420022447283e-13,1.34101058062555e-10,-51.6129032258064
"1289979","NC_047565.1",41778293,41778295,"*",2.88161741179816e-23,1.4823336628889e-19,61.5584415584416
"1289980","NC_047565.1",41778313,41778315,"*",5.9056942369663e-37,1.10537454725288e-32,73.3022071307301
"1292409","NC_047565.1",42443458,42443460,"*",1.59252674148831e-13,9.20052322679556e-11,53.1197704996414
"1293127","NC_047565.1",42688687,42688689,"*",1.26397241394909e-15,1.40008623899211e-12,50.5882352941176
"1293459","NC_047565.1",42797208,42797210,"*",2.43983160824275e-13,1.32436232774582e-10,53.8749592966461
"1295434","NC_047565.1",43160447,43160449,"*",1.02197682705234e-16,1.49920728167375e-13,53.3138247390066
"1295669","NC_047565.1",43235635,43235637,"*",1.08628846022714e-18,2.61233724643515e-15,59.0574374079529
"1295891","NC_047565.1",43268859,43268861,"*",1.62320516417508e-18,3.72478613147446e-15,-56.8939393939394
"1296066","NC_047565.1",43307756,43307758,"*",1.10028489028423e-13,6.73753875638692e-11,-52.6301876817341
"1297263","NC_047565.1",44289420,44289422,"*",2.63031733504706e-21,1.01395736852226e-17,-59.9397004473838
"1297280","NC_047565.1",44294637,44294639,"*",7.49166680336944e-17,1.1387913308967e-13,56.4263322884012
"1298840","NC_047565.1",44598416,44598418,"*",2.0814913167357e-19,5.73339804629506e-16,-58.2352941176471
"1299159","NC_047565.1",44651433,44651435,"*",1.89005796163467e-15,1.97859914172789e-12,-56.6176470588235
"1299161","NC_047565.1",44651479,44651481,"*",6.51360366881511e-23,3.22261390131202e-19,-71.4586368787437
"1299372","NC_047565.1",44703075,44703077,"*",1.27230678606246e-11,3.69035265429652e-09,-52.8877005347594
"1302002","NC_047565.1",45111650,45111652,"*",2.39390338979634e-17,4.20698486181063e-14,57.7262293101365
"1304256","NC_047565.1",45540836,45540838,"*",2.14335986721958e-12,8.31606012091405e-10,-51.8429487179487
"1304999","NC_047565.1",45788748,45788750,"*",3.80756541656974e-24,2.21540283315592e-20,-63.2638693325824
"1305017","NC_047565.1",45799789,45799791,"*",3.71640981501684e-21,1.39120809572785e-17,62.5454545454545
"1305080","NC_047565.1",45813122,45813124,"*",5.42690893522233e-13,2.59969368963707e-10,51.1111111111111
"1306208","NC_047565.1",46127370,46127372,"*",8.86969458846153e-18,1.72672178868522e-14,-56.0304375396322
"1307743","NC_047565.1",46569575,46569577,"*",6.25298026215759e-24,3.57136919571307e-20,-60.9227871939736
"1309514","NC_047565.1",46845428,46845430,"*",1.38049619472596e-14,1.12664554646777e-11,56.5292096219931
"1309517","NC_047565.1",46845652,46845654,"*",3.9180234884694e-14,2.78951617230405e-11,54.5212765957447
"1313365","NC_047565.1",47851303,47851305,"*",9.42233719724013e-21,3.31171509432023e-17,-71.0294117647059
"1316217","NC_047565.1",48329185,48329187,"*",1.33928884866639e-18,3.15244059794681e-15,-64.8384879725086
"1316221","NC_047565.1",48329426,48329428,"*",2.13949475873822e-17,3.83720975736936e-14,-61.1607142857143
"1318251","NC_047565.1",48792857,48792859,"*",1.22450254427117e-11,3.57976680352279e-09,-51.0287465343645
"1326622","NC_047565.1",52311584,52311586,"*",5.96421681438918e-19,1.48963419348466e-15,-60.0704048277596
"1326673","NC_047565.1",52360875,52360877,"*",3.58528411152057e-17,6.0019475361856e-14,50.4309849442593
"1329358","NC_047565.1",52897010,52897012,"*",5.38939735021663e-13,2.58571083139481e-10,51.211274167249
"1329380","NC_047565.1",52898920,52898922,"*",2.91366158796844e-16,3.84573398586021e-13,55.947426067908
"1329381","NC_047565.1",52898943,52898945,"*",6.40853422427968e-15,5.80850657069005e-12,56.9078947368421
"1330174","NC_047565.1",53034811,53034813,"*",4.85459456302037e-17,7.83961053251104e-14,-55.4945054945055
"1330461","NC_047565.1",53104257,53104259,"*",1.47864005938595e-13,8.64219548848391e-11,54.5120457329522
"1330720","NC_047565.1",53147572,53147574,"*",8.4287974229394e-18,1.64708147294864e-14,53.0932203389831
"1330751","NC_047565.1",53151978,53151980,"*",7.62470769036609e-27,6.40277241058652e-23,57
"1333938","NC_047565.1",53800859,53800861,"*",2.06491430471328e-28,2.12442635328699e-24,-60.5263157894737
"1334659","NC_047565.1",53883276,53883278,"*",4.92793232894583e-32,7.4326572346849e-28,-58.7397982134824
"1336568","NC_047565.1",54149202,54149204,"*",1.09188926335949e-18,2.62161777966515e-15,-60.595427963849
"1336916","NC_047565.1",54178244,54178246,"*",2.48217249705469e-11,6.46647376417693e-09,-50.0241740531829
"1341755","NC_047565.1",55412238,55412240,"*",3.8945037855501e-14,2.77786316825978e-11,55.849358974359
"1342633","NC_047565.1",55507139,55507141,"*",9.36947909817213e-18,1.81718659811287e-14,-58.1158044613194
"1342636","NC_047565.1",55507685,55507687,"*",6.20658453538868e-27,5.26887845085652e-23,-69.8520842671448
"1342895","NC_047565.1",55589216,55589218,"*",1.29503724308717e-10,2.5691036656547e-08,50.0487804878049
"1343074","NC_047565.1",55644743,55644745,"*",3.30809064458231e-24,1.93931395125146e-20,51.2605042016807
"1347119","NC_047565.1",56335876,56335878,"*",5.38270751493899e-13,2.58385473453336e-10,-53.0120481927711
"1348623","NC_047565.1",56681497,56681499,"*",8.42238345070607e-12,2.62368828586899e-09,-51.4950166112957
"1352049","NC_047565.1",57239092,57239094,"*",1.93614079143528e-22,8.8465637711251e-19,58.4045584045584
"1352253","NC_047565.1",57277981,57277983,"*",9.49831050612482e-20,2.84312267873743e-16,50.7558139534884
"1352254","NC_047565.1",57277988,57277990,"*",2.38984046661656e-23,1.25852975902235e-19,-50.04884004884
"1353049","NC_047565.1",57396228,57396230,"*",3.97078447889069e-14,2.81732407395635e-11,-54.7017189079879
"1354231","NC_047565.1",57550934,57550936,"*",9.83965624615226e-18,1.89889364302862e-14,54.9306336707912
"1355145","NC_047565.1",57641958,57641960,"*",4.05661452193862e-16,5.16405071125031e-13,56.84899485741
"1356750","NC_047565.1",57931433,57931435,"*",3.16557429400934e-17,5.35705893184594e-14,-52.9508421196768
"1359765","NC_047565.1",58448204,58448206,"*",3.66057359895649e-20,1.1822808668725e-16,63.0555555555556
"1359803","NC_047565.1",58454387,58454389,"*",6.63784495358637e-31,8.81369133153076e-27,71.8120182037708
"1360991","NC_047565.1",58624447,58624449,"*",1.22980057985849e-15,1.36954744001522e-12,-51.553852703278
"1360992","NC_047565.1",58624494,58624496,"*",1.83197784061116e-14,1.44614458816659e-11,51.0085284960065
"1361033","NC_047565.1",58631317,58631319,"*",3.0095880361861e-19,8.04725037863461e-16,-53.9285714285714
"1361426","NC_047565.1",58674522,58674524,"*",2.0445339993621e-17,3.67618356483996e-14,-55.1493710691824
"1361448","NC_047565.1",58682346,58682348,"*",1.25587957926673e-17,2.37289624496706e-14,-54.4642857142857
"1363809","NC_047565.1",59174825,59174827,"*",1.91554336403048e-18,4.3506333121134e-15,-51.9109338650715
"1365479","NC_047565.1",59332869,59332871,"*",1.58190241488208e-12,6.4316032490827e-10,50.6072874493927
"1366332","NC_047565.1",59526752,59526754,"*",7.70104895986001e-17,1.16833267374689e-13,-60.6612496497618
"1366367","NC_047565.1",59529408,59529410,"*",3.076199547037e-13,1.60852733886498e-10,52.9484536082474
"1367548","NC_047565.1",59767342,59767344,"*",1.85893228709276e-12,7.38212371346089e-10,-51.5151515151515
"1367715","NC_047565.1",59793565,59793567,"*",5.37184477956968e-29,5.8358485443789e-25,-66.6666666666667
"1367721","NC_047565.1",59794513,59794515,"*",3.71661490061661e-19,9.73664789488212e-16,-61.9708846584547
"1367870","NC_047565.1",59828108,59828110,"*",1.08452457927213e-12,4.66582563959954e-10,-52.7287319422151
"1368062","NC_047565.1",59888553,59888555,"*",9.42466303372189e-20,2.82652392823786e-16,-54.3742127562121
"1372995","NC_047565.1",60974682,60974684,"*",4.95655767472965e-10,7.84735689925315e-08,-50.1762632197415
"1373836","NC_047565.1",61131682,61131684,"*",2.47973188530339e-13,1.34237375250725e-10,-50.5712505193187
"1373883","NC_047565.1",61144448,61144450,"*",4.24428131837888e-14,2.97947223465449e-11,50.6829268292683
"1375283","NC_047565.1",61640204,61640206,"*",1.29170132929491e-22,6.09933943711942e-19,-64.4914960083304
"1375452","NC_047565.1",61680805,61680807,"*",4.12311280514155e-17,6.82144244596286e-14,-52.991452991453
"1375461","NC_047565.1",61682592,61682594,"*",4.49917029441727e-18,9.41987458979555e-15,-50.6104711319583
"1375471","NC_047565.1",61687591,61687593,"*",6.81175932547267e-25,4.37280915487596e-21,-51.9888646538859
"1375492","NC_047565.1",61690983,61690985,"*",2.3534599352686e-17,4.15943679081848e-14,-51.6844751728473
"1375493","NC_047565.1",61690988,61690990,"*",2.79091929027596e-19,7.50129134711098e-16,-56.1601243684415
"1375494","NC_047565.1",61691006,61691008,"*",2.18595575435189e-20,7.25624785527401e-17,-61.8421052631579
"1375507","NC_047565.1",61695028,61695030,"*",6.95731202053166e-17,1.06907191348242e-13,-53.1746031746032
"1375578","NC_047565.1",61712410,61712412,"*",3.252952008745e-16,4.25044928348967e-13,-52.9193353754757
"1375626","NC_047565.1",61720105,61720107,"*",3.54314050778928e-39,6.96751445648605e-35,-50.6307821698907
"1379377","NC_047566.1",785587,785589,"*",9.64904977111085e-25,6.06881903989987e-21,-69.3041184824508
"1381202","NC_047566.1",1356918,1356920,"*",3.1681890466192e-19,8.44226786883704e-16,-63.1226295828066
"1381204","NC_047566.1",1356939,1356941,"*",2.6651304686932e-23,1.38472610798608e-19,-69.7138610182088
"1381205","NC_047566.1",1356958,1356960,"*",2.03411212718006e-15,2.11514860952069e-12,-59.7998331943286
"1381206","NC_047566.1",1356962,1356964,"*",2.44000265347277e-19,6.67357518316688e-16,-63.8047138047138
"1381207","NC_047566.1",1356972,1356974,"*",7.59311493108131e-12,2.40932373466129e-09,-50.4960317460317
"1383683","NC_047566.1",2216711,2216713,"*",7.83514984384331e-19,1.92901027932551e-15,50.0381388253242
"1383685","NC_047566.1",2219079,2219081,"*",2.64956731108494e-16,3.52712373643454e-13,-59.3252108716026
"1386812","NC_047566.1",3971619,3971621,"*",1.85727897018451e-12,7.37744397168401e-10,-50.3333333333333
"1388322","NC_047566.1",4580893,4580895,"*",2.55910223996412e-22,1.1557017980734e-18,-53.2428765264586
"1388473","NC_047566.1",4593151,4593153,"*",4.42810936322071e-20,1.42425516198689e-16,61.0755148741419
"1390642","NC_047566.1",5481266,5481268,"*",2.20722748504782e-18,4.9551590115622e-15,-50.0308737264588
"1390643","NC_047566.1",5481353,5481355,"*",7.44631741167608e-15,6.56526461748442e-12,-50.5135387488329
"1390644","NC_047566.1",5481355,5481357,"*",1.28006542862518e-15,1.41638609756549e-12,-50.7736650485437
"1390645","NC_047566.1",5483272,5483274,"*",2.09156095351052e-16,2.85776593762411e-13,-55.5422647527911
"1390647","NC_047566.1",5483306,5483308,"*",1.03487240098447e-14,8.76605251681735e-12,-51.1652173913044
"1390648","NC_047566.1",5483309,5483311,"*",1.07183708959077e-15,1.21653346906051e-12,-52.6373626373626
"1390652","NC_047566.1",5486466,5486468,"*",2.56949546049867e-20,8.42143513056737e-17,-60.4710701484895
"1391493","NC_047566.1",5712060,5712062,"*",3.67060548464619e-18,7.90895380803533e-15,-55.974025974026
"1391982","NC_047566.1",5832239,5832241,"*",2.14383753661948e-16,2.91892422519358e-13,-53.3030927835051
"1393214","NC_047566.1",6055428,6055430,"*",3.85529289615871e-13,1.9521744182623e-10,51.6566265060241
"1395083","NC_047566.1",6744376,6744378,"*",2.61246850027874e-19,7.09531414262527e-16,61.3680528565876
"1395096","NC_047566.1",6749132,6749134,"*",8.01113452695064e-17,1.20595449878477e-13,-51.8796992481203
"1397604","NC_047566.1",7783061,7783063,"*",1.12620316470372e-19,3.30109078605558e-16,60.2484472049689
"1398379","NC_047566.1",7926302,7926304,"*",2.34529649092954e-14,1.78776392173755e-11,-54.2731829573935
"1399619","NC_047566.1",8271566,8271568,"*",8.67964309850029e-34,1.43446715487208e-29,-67.6190476190476
"1400242","NC_047566.1",8388267,8388269,"*",9.93718162497765e-12,3.00986573683638e-09,51.7752808988764
"1401174","NC_047566.1",8574938,8574940,"*",7.22328523913635e-14,4.68343552507519e-11,-53.5020168683535
"1409596","NC_047566.1",11953427,11953429,"*",1.83695217733558e-16,2.54798238980164e-13,56.3218390804598
"1409765","NC_047566.1",12010836,12010838,"*",6.03584733660056e-22,2.55966739347205e-18,-60.9937888198758
"1410166","NC_047566.1",12162874,12162876,"*",3.10977951829356e-27,2.71410216302647e-23,-58.3815748521631
"1423997","NC_047566.1",21369868,21369870,"*",1.84458081397014e-14,1.45313971056148e-11,56.1147186147186
"1424001","NC_047566.1",21369935,21369937,"*",1.46920223391969e-24,8.91575671406456e-21,74.1711749202386
"1425622","NC_047566.1",21921173,21921175,"*",3.23928827733525e-11,8.06845627673294e-09,-50.7239819004525
"1426386","NC_047566.1",22121218,22121220,"*",1.63076941900689e-17,2.99459979349637e-14,62.1409214092141
"1431929","NC_047566.1",23175324,23175326,"*",2.80227465266808e-15,2.80321131416002e-12,-50.952380952381
"1439014","NC_047566.1",24806060,24806062,"*",2.18444869302331e-13,1.20211928718495e-10,58.9763177998472
"1443708","NC_047566.1",26647493,26647495,"*",1.14715317028688e-13,6.9695907322548e-11,-53.6997885835095
"1461982","NC_047566.1",37074029,37074031,"*",2.05366982110045e-16,2.81341734876843e-13,-62.4094202898551
"1475634","NC_047566.1",43162104,43162106,"*",1.06095785542506e-14,8.96257902693198e-12,-51.5461282903143
"1477535","NC_047566.1",43851615,43851617,"*",6.28317818243255e-13,2.94184365822557e-10,-51.0878010878011
"1478421","NC_047566.1",44105741,44105743,"*",1.44241874526556e-25,1.05203054359398e-21,-62.9166666666667
"1479962","NC_047566.1",44618111,44618113,"*",1.14320729586853e-14,9.56378222400816e-12,-59.0930196563999
"1480365","NC_047566.1",44786520,44786522,"*",8.43654675385914e-20,2.5498709033983e-16,68.0168776371308
"1480366","NC_047566.1",44786528,44786530,"*",1.51115289808174e-29,1.73896657515006e-25,80.9523809523809
"1493316","NC_047566.1",48898985,48898987,"*",2.13848842396881e-12,8.30130582789516e-10,-52.8571428571428
"1495236","NC_047566.1",49609525,49609527,"*",1.80164551698601e-14,1.42654979902576e-11,-54.7752808988764
"1495300","NC_047566.1",49631475,49631477,"*",7.69727431450515e-22,3.18876335881278e-18,52.844982078853
"1503485","NC_047566.1",51547785,51547787,"*",9.32868198082046e-18,1.81334322270356e-14,-60.061919504644
"1506148","NC_047566.1",52504757,52504759,"*",3.70321627697745e-26,2.82010646276949e-22,64.8936170212766
"1513657","NC_047566.1",54645571,54645573,"*",8.04303613522377e-26,6.03623680431971e-22,-65.4547255795522
"1515252","NC_047566.1",55908484,55908486,"*",7.66739644762337e-18,1.51931718864177e-14,58.8141025641026
"1515293","NC_047566.1",55933699,55933701,"*",4.82814032253225e-30,5.90599068082033e-26,-69.7397563676633
"1521375","NC_047567.1",1451400,1451402,"*",4.14888171799191e-13,2.07848015311968e-10,-50.6313131313131
"1522295","NC_047567.1",3464981,3464983,"*",8.90502336682659e-16,1.03316832004157e-12,-51.4550264550265
"1523964","NC_047567.1",4993969,4993971,"*",5.0967850754681e-19,1.28956887899026e-15,-58.2777543267201
"1532633","NC_047567.1",9149062,9149064,"*",2.56250272662266e-25,1.78515556336991e-21,-58.974916630419
"1535397","NC_047567.1",10753828,10753830,"*",4.97082536241645e-15,4.64078852048621e-12,-50.2084418968213
"1535471","NC_047567.1",10789276,10789278,"*",1.68157691042671e-17,3.06975538564021e-14,-55.2409638554217
"1545471","NC_047567.1",15897273,15897275,"*",9.25889966901703e-12,2.83649721881874e-09,52.4131274131274
"1547782","NC_047567.1",16453776,16453778,"*",3.31053397309333e-21,1.24462262516842e-17,-52.2480620155039
"1547985","NC_047567.1",16572156,16572158,"*",2.10961279521657e-25,1.50335951917203e-21,68.577648766328
"1550656","NC_047567.1",17317252,17317254,"*",1.44438558867769e-13,8.47386928491222e-11,54.9729504785684
"1555591","NC_047567.1",18544551,18544553,"*",1.15580289305067e-18,2.74131581630865e-15,-50.8228840125392
"1561264","NC_047567.1",20499028,20499030,"*",6.55361021976711e-20,2.01607100807626e-16,60.9653916211293
"1561266","NC_047567.1",20499037,20499039,"*",1.44486642957019e-27,1.34408837254548e-23,69.6563011456629
"1577052","NC_047567.1",26927505,26927507,"*",7.94299465035991e-24,4.43870281594349e-20,-53.1034957335535
"1580611","NC_047567.1",28725686,28725688,"*",2.478645505007e-23,1.30088618635959e-19,-58.335018537243
"1580672","NC_047567.1",28739065,28739067,"*",1.59074669566333e-13,9.19365833524378e-11,-50.2380952380952
"1582747","NC_047567.1",29674643,29674645,"*",3.20376125599951e-28,3.21103501542588e-24,-68.381981981982
"1586883","NC_047567.1",31663336,31663338,"*",5.64059989684792e-13,2.68056886629951e-10,-51.8657152883378
"1587690","NC_047567.1",31998308,31998310,"*",1.83007519755907e-14,1.44537710076627e-11,-61.3774733637747
"1587691","NC_047567.1",32000364,32000366,"*",6.72679769642994e-14,4.40751102576432e-11,53.1045751633987
"1588180","NC_047567.1",32323796,32323798,"*",2.67361576786914e-22,1.20043732287291e-18,63.7037037037037
"1588185","NC_047567.1",32326425,32326427,"*",2.57584130422155e-28,2.63264384293444e-24,61.0526315789474
"1589152","NC_047567.1",33000806,33000808,"*",4.99796660600465e-20,1.57493641747552e-16,-61.4235008406501
"1589223","NC_047567.1",33022804,33022806,"*",7.23046739369002e-14,4.68613647571678e-11,-50.2101392172314
"1591202","NC_047567.1",34577235,34577237,"*",3.39781855555743e-15,3.32823202616874e-12,-53.1983385254413
"1591455","NC_047567.1",34625395,34625397,"*",4.47064358660591e-25,3.00659314304873e-21,-50.576928154622
"1595506","NC_047567.1",37009831,37009833,"*",3.35753534045089e-49,8.27935753935302e-45,62.7191513121161
"1595507","NC_047567.1",37009846,37009848,"*",1.58537878284497e-42,3.51845172210267e-38,51.2254659409533
"1596041","NC_047568.1",643885,643887,"*",3.34440649158084e-16,4.35142322649173e-13,51.9230769230769
"1598790","NC_047568.1",1451407,1451409,"*",1.93604377225219e-24,1.1568003696267e-20,64.4547489606652
"1599644","NC_047568.1",1687038,1687040,"*",1.49616040771438e-18,3.46912500962182e-15,-55.9921265803619
"1599646","NC_047568.1",1687096,1687098,"*",1.81509847835345e-24,1.08872206100468e-20,-60.2470930232558
"1600431","NC_047568.1",1876429,1876431,"*",1.52338112200728e-16,2.14366092008045e-13,-50.6493506493506
"1600630","NC_047568.1",1932766,1932768,"*",4.60321664130569e-31,6.27296923847264e-27,76.0869565217391
"1603287","NC_047568.1",2497138,2497140,"*",1.67786198548552e-28,1.74938968212241e-24,-60.548807917229
"1604098","NC_047568.1",2673099,2673101,"*",2.38332733189872e-18,5.28934929998585e-15,-56.7226890756302
"1604492","NC_047568.1",2801536,2801538,"*",1.42093918569573e-13,8.36474479726843e-11,-55.5873493975904
"1604493","NC_047568.1",2801541,2801543,"*",1.19142134586665e-12,5.05019319541731e-10,-53.4628124059018
"1604494","NC_047568.1",2801563,2801565,"*",7.04679371512012e-15,6.2661266277985e-12,-54.1795283368317
"1604951","NC_047568.1",3196557,3196559,"*",7.10419411132088e-20,2.16827135117111e-16,53.1667700637302
"1607063","NC_047568.1",3548885,3548887,"*",2.67653524104054e-19,7.2313888599086e-16,-59.1966734495267
"1608264","NC_047568.1",3684731,3684733,"*",3.75185139773329e-15,3.61573993339492e-12,-50.2923976608187
"1610914","NC_047568.1",4211217,4211219,"*",4.16863245367144e-18,8.78704219777719e-15,-58.6646661665416
"1610920","NC_047568.1",4212242,4212244,"*",4.23616698890199e-19,1.09318376902626e-15,-56.5563725490196
"1612374","NC_047568.1",4410219,4410221,"*",4.84352427047912e-14,3.33253018875077e-11,-54.5246431457043
"1612752","NC_047568.1",4555667,4555669,"*",3.73987987260726e-15,3.60643996263317e-12,-52.4449068381727
"1612783","NC_047568.1",4561158,4561160,"*",3.55053724416643e-17,5.96305663977978e-14,-65.6546156546157
"1614507","NC_047568.1",4896165,4896167,"*",4.94385541156266e-18,1.02541705801827e-14,-52.2489578000439
"1614838","NC_047568.1",5047828,5047830,"*",1.16648281663346e-16,1.69044153438198e-13,52.313330279432
"1632893","NC_047568.1",9971506,9971508,"*",1.05824241488673e-11,3.16824011242297e-09,-51.8518518518519
"1635628","NC_047568.1",10755934,10755936,"*",8.74528379283511e-14,5.52724382733409e-11,-54.9382716049383
"1635630","NC_047568.1",10755956,10755958,"*",2.54293580339613e-14,1.91958178694467e-11,53.64269876465
"1643426","NC_047568.1",13775526,13775528,"*",4.59053892316414e-15,4.30126046724773e-12,51.7073170731707
"1643866","NC_047568.1",13896212,13896214,"*",3.70821455452402e-15,3.58257593509950e-12,-54.1649484536082
"1653555","NC_047568.1",16717297,16717299,"*",8.73719633206663e-12,2.70440352717402e-09,-54.0079986089376
"1654755","NC_047568.1",16976777,16976779,"*",3.49765182509425e-14,2.5308192285221e-11,55.0561797752809
"1663157","NC_047568.1",19258204,19258206,"*",2.99439250672088e-17,5.11191859875387e-14,-55.0158789463852
"1680505","NC_047568.1",23569609,23569611,"*",1.06743566580289e-12,4.60734485245472e-10,-50.9796238244514
"1681134","NC_047568.1",23753558,23753560,"*",1.20078364299699e-16,1.7352933148346e-13,55.6336100720737
"1682233","NC_047568.1",23975545,23975547,"*",6.86482652080213e-15,6.1432252625836e-12,-51.2466124661247
"1682718","NC_047568.1",24090504,24090506,"*",1.98401796588416e-13,1.10612819408678e-10,51.2297226582941
"1682725","NC_047568.1",24091905,24091907,"*",1.19529615630709e-20,4.12647866247403e-17,-52.1714734597688
"1683324","NC_047568.1",24242389,24242391,"*",7.23864024122885e-14,4.68752222049679e-11,55.995599559956
"1684040","NC_047568.1",24416572,24416574,"*",1.67530276308467e-13,9.58605828915203e-11,-52.2558537978298
"1684644","NC_047568.1",24660752,24660754,"*",1.11043469255627e-13,6.78631586976369e-11,57.7804174444256
"1696903","NC_047568.1",27930168,27930170,"*",7.97125760712869e-11,1.71350503268697e-08,51.8204758471521
"1697887","NC_047568.1",28349977,28349979,"*",3.55790207547653e-13,1.8205760203682e-10,51.2809860130176
"1702639","NC_047568.1",29603070,29603072,"*",7.4688217286455e-30,8.85721919240261e-26,55.6521739130435
"1703455","NC_047568.1",29960818,29960820,"*",1.54382438221274e-15,1.65861732418978e-12,60.5421686746988
"1706715","NC_047568.1",31143170,31143172,"*",1.71173234403234e-18,3.91060128673647e-15,-55.7836428804171
"1707737","NC_047568.1",31604361,31604363,"*",6.53145980156662e-24,3.70319251578067e-20,-70.8885616102111
"1707741","NC_047568.1",31605211,31605213,"*",2.7736781791169e-13,1.48329156739968e-10,-54.1757940854326
"1710801","NC_047568.1",32060069,32060071,"*",4.8180521073345e-19,1.22905351884055e-15,-50.4222553402881
"1712762","NC_047568.1",32494582,32494584,"*",3.63240212490171e-17,6.07427992130629e-14,-50.7951807228916
"1715155","NC_047568.1",33130519,33130521,"*",3.06963458206277e-15,3.03934730742464e-12,-50.3947368421053
"1716915","NC_047568.1",33426877,33426879,"*",1.40558984147415e-19,4.01399017043744e-16,-59.2762894842063
"1717488","NC_047568.1",34047212,34047214,"*",2.61035414776503e-17,4.54622758137523e-14,-59.375
"1719099","NC_047568.1",34479062,34479064,"*",9.55954099604952e-13,4.1916255821877e-10,-50.761480787254
"1719250","NC_047568.1",34530928,34530930,"*",9.81952533396596e-18,1.89736568034597e-14,-63.056338028169
"1719824","NC_047568.1",34685389,34685391,"*",6.77659252725727e-25,4.36828459020998e-21,-55.2298968367835
"1719945","NC_047568.1",34720238,34720240,"*",1.5315864419571e-20,5.19508466584689e-17,-58.0245927818588
"1720803","NC_047568.1",34939922,34939924,"*",5.55929069690406e-18,1.13339425584695e-14,60.2564102564103
"1721785","NC_047568.1",35129184,35129186,"*",5.51967483231553e-17,8.74099921265301e-14,56.9734613212874
"1721787","NC_047568.1",35129286,35129288,"*",2.66573610569386e-14,1.99579370193786e-11,55.9593023255814
"1721788","NC_047568.1",35129294,35129296,"*",1.82657776793979e-13,1.03223842616391e-10,51.5194681861348
"1725781","NC_047568.1",35966571,35966573,"*",4.02023411788502e-19,1.0443997411469e-15,61.5740740740741
"1725853","NC_047568.1",35985344,35985346,"*",4.25943383560103e-13,2.12768867526377e-10,-50.0921022334792
"1727516","NC_047568.1",36300273,36300275,"*",6.34684381042305e-19,1.58011907476128e-15,-57.7810505645557
"1733458","NC_047568.1",37261185,37261187,"*",1.90084821233783e-23,1.01477800233238e-19,-57.6847290640394
"1733512","NC_047568.1",37288004,37288006,"*",3.06766277830311e-14,2.2520060595709e-11,-52.9554263565891
"1738491","NC_047568.1",38867439,38867441,"*",2.76293084805058e-17,4.7691842436758e-14,-52.0835600043521
"1741907","NC_047568.1",39562559,39562561,"*",9.37123883725367e-23,4.53532661655523e-19,-67.144495412844
"1742759","NC_047568.1",39671712,39671714,"*",1.36504556472405e-26,1.10449184622895e-22,-60.9296544867015
"1751455","NC_047568.1",41276535,41276537,"*",4.62266299601016e-17,7.52766794039916e-14,55.1754385964912
"1764976","NC_047568.1",43854332,43854334,"*",2.68502869817004e-16,3.57126998479961e-13,56.9040247678019
"1779388","NC_047568.1",46562555,46562557,"*",2.67155319558805e-19,7.23050329568855e-16,55.2564102564103
"1779909","NC_047568.1",46614026,46614028,"*",1.06750714158912e-15,1.21405031049816e-12,-52.1153846153846
"1781335","NC_047568.1",46789456,46789458,"*",2.31894797436652e-18,5.17604877730366e-15,53.1788793103448
"1782323","NC_047568.1",46986001,46986003,"*",9.33614734682225e-14,5.83422491505576e-11,-52.4285714285714
"1787907","NC_047568.1",47810175,47810177,"*",4.5156554561189e-13,2.23057454977695e-10,-50.7971820541342
"1789798","NC_047568.1",48151063,48151065,"*",8.06605084585274e-18,1.58416738018655e-14,51.1362338700468
"1794629","NC_047568.1",49143241,49143243,"*",1.82775902066818e-15,1.92114920987099e-12,-54.0594625500286
"1797957","NC_047568.1",49673206,49673208,"*",1.37426939674455e-13,8.13005995390243e-11,-51.6227567773959
"1798792","NC_047568.1",49777620,49777622,"*",4.44114134959706e-12,1.53047867613682e-09,50.7842597688498
"1799933","NC_047568.1",49953946,49953948,"*",4.07820219953141e-14,2.87588060533794e-11,-55.2742616033755
"1800532","NC_047568.1",50063913,50063915,"*",1.04944655134325e-20,3.67192624414515e-17,-60.3603603603604
"1810681","NC_047568.1",51997740,51997742,"*",1.26908423024867e-16,1.81876990743817e-13,56.016755521706
"1811894","NC_047568.1",52236097,52236099,"*",1.21697619153216e-16,1.75379939399541e-13,-55.7245080500894
"1813794","NC_047568.1",52528567,52528569,"*",4.05423950104321e-17,6.73089280668462e-14,-51.5113030226061
"1819038","NC_047568.1",53264556,53264558,"*",6.81785537240562e-14,4.45964988635336e-11,-50.4012841091493
"1819272","NC_047568.1",53314356,53314358,"*",1.39155361191208e-10,2.73154044801963e-08,-50.5882352941176
"1821088","NC_047568.1",53625385,53625387,"*",1.69607899672399e-21,6.72166097219554e-18,-62.0125786163522
